Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,class
0.243732,0.3103,0.221513,0.297539,0.366267,0.005807,0.330619,0.007713,0.041072,0.077019,0.004725,0.096505,0.039244,0.010291,0.008743,0.005597,0.003643,0.010975,0.107101,0.082887,0.034585,0.007969,0.003256,0.007746,0.004352,0.022461,0.004415,0.005936,0.003494,0.003434,0.003718,0.018637,0.074129,2
0.265233,0.340508,0.241972,0.324005,0.398191,0.481194,0.372829,0.002723,0.061107,0.028082,0.003432,0.006352,0.080779,0.004755,0.02647,0.004684,0.001757,0.002422,0.005169,0.068437,0.073335,0.037997,0.004087,0.00475,0.010115,0.00264,0.003973,0.022319,0.002618,0.004216,0.002947,0.003679,0.005254,2
0.324807,0.422471,0.296983,0.00156,0.388647,0.016858,0.385973,0.033398,0.024732,0.146868,0.09659,0.074966,0.016144,0.134678,0.146032,0.016954,0.033751,0.05099,0.044165,0.00749,0.011208,0.039781,0.139075,0.344207,0.219825,0.074893,0.01467,0.017326,0.009701,0.023784,0.009195,0.036339,0.093765,5
0.359435,0.458209,0.006807,0.022976,0.313211,0.076369,0.280718,0.047966,0.033818,0.057975,0.029456,0.078432,0.023807,0.017637,0.061739,0.049835,0.011282,0.014567,0.018938,0.012402,0.006754,0.006323,0.010426,0.027175,0.09766,0.082109,0.045969,0.02219,0.012058,0.010893,0.008482,0.010485,0.006153,5
0.007447,0.495473,0.111908,0.353211,0.467876,0.57984,0.562901,0.043735,0.018914,0.010576,0.013555,0.018202,0.017125,0.004479,0.007789,0.062941,0.011909,0.004858,0.006587,0.020749,0.005843,0.008812,0.003155,0.00557,0.010476,0.021435,0.070934,0.047249,0.0166,0.01223,0.007877,0.00782,0.006228,1
0.397053,0.014751,0.028974,0.231783,0.344997,0.460586,0.457321,0.119688,0.099698,0.055337,0.069269,0.083941,0.092682,0.038243,0.037512,0.094348,0.049423,0.027051,0.02166,0.0244,0.020588,0.020656,0.010303,0.01721,0.036014,0.049039,0.095986,0.116242,0.06103,0.038735,0.029019,0.026718,0.019109,1
0.659379,0.202217,0.287928,0.385414,0.000842,0.476161,0.447917,0.00638,0.00655,0.030659,0.022683,0.013755,0.004939,0.074131,0.03054,0.005115,0.04384,0.009825,0.011883,0.002305,0.0034,0.015901,0.097473,0.086367,0.044913,0.013583,0.005222,0.005246,0.010475,0.003581,0.005223,0.056471,0.02391,5
0.344191,0.025093,0.209499,0.033843,0.307135,0.049293,0.273188,0.058795,0.056225,0.065811,0.027415,0.058888,0.022472,0.023978,0.062242,0.032331,0.008706,0.017152,0.012324,0.010051,0.004836,0.009658,0.015696,0.049607,0.09787,0.056668,0.026878,0.016883,0.008465,0.006084,0.00656,0.009523,0.013413,5
0.300509,0.380632,0.270696,0.362913,0.445845,0.00593,0.415574,0.004517,0.01268,0.003957,0.042026,0.001951,0.011843,0.057481,0.003139,0.016654,0.009549,0.009554,0.001015,0.00151,0.010413,0.142406,0.053768,0.024556,0.003901,0.005505,0.002982,0.007266,0.000881,0.012212,0.01608,0.001896,0.009526,5
0.664377,0.202516,0.007383,0.386229,0.285603,0.033394,0.362428,0.038748,0.045335,0.051834,0.033896,0.041936,0.034227,0.059706,0.049992,0.032516,0.031491,0.031094,0.017016,0.012516,0.020155,0.040089,0.065961,0.099539,0.067672,0.031845,0.021104,0.018031,0.02112,0.01039,0.010808,0.025737,0.022119,5
0.05794,0.201751,0.034151,0.198216,0.296893,0.266219,0.283536,0.064422,0.058666,0.053877,0.039688,0.039953,0.03668,0.035999,0.028408,0.023465,0.015298,0.016156,0.010424,0.009026,0.011241,0.019625,0.020804,0.046859,0.032238,0.021362,0.015339,0.018437,0.010999,0.011111,0.010884,0.011108,0.014337,5
0.251887,0.328305,0.23224,0.309624,0.382297,0.001643,0.350638,0.010014,0.091457,0.077519,0.005554,0.046951,0.092953,0.007216,0.057229,0.029767,0.003192,0.005841,0.045343,0.151159,0.084546,0.026405,0.007254,0.010919,0.008136,0.005832,0.030361,0.007707,0.006461,0.004218,0.003175,0.007844,0.037998,2
0.665824,0.202503,0.293221,0.392221,0.011385,0.486741,0.451622,0.00844,0.007723,0.019569,0.012712,0.005948,0.003068,0.031266,0.018696,0.003469,0.016906,0.007565,0.00835,0.002198,0.002092,0.004102,0.033731,0.077669,0.026701,0.004729,0.002856,0.004977,0.004755,0.005397,0.002544,0.010054,0.016467,5
0.188809,0.258744,0.18279,0.105452,0.017398,0.007262,0.130877,0.335508,0.317157,0.222009,0.246603,0.189622,0.24523,0.182051,0.156347,0.283378,0.270061,0.155738,0.130165,0.109511,0.121898,0.116223,0.078711,0.085972,0.087544,0.08361,0.084079,0.182052,0.142641,0.104891,0.087949,0.108997,0.088176,5
0.244911,0.316047,0.22182,0.297577,0.362312,0.439414,0.333326,0.016649,0.088428,0.137567,0.014438,0.19748,0.085596,0.029514,0.039686,0.017909,0.010102,0.02689,0.211991,0.170828,0.074091,0.021891,0.011531,0.018799,0.013725,0.038055,0.01424,0.018006,0.008001,0.007406,0.011392,0.058855,0.199197,2
0.249944,0.321713,0.231207,0.312926,0.378293,0.459909,0.354841,0.010039,0.179913,0.166999,0.008269,0.122541,0.183844,0.009413,0.0639,0.050428,0.003279,0.012633,0.114963,0.252098,0.167062,0.057369,0.011207,0.012394,0.009376,0.008776,0.051002,0.007747,0.010036,0.004751,0.002921,0.007734,0.059567,2
0.741498,0.224567,0.330222,0.005893,0.430988,0.542139,0.516879,0.015924,0.010545,0.018505,0.004327,0.029918,0.004639,0.003927,0.04664,0.025126,0.002969,0.009266,0.066236,0.005859,0.004876,0.00461,0.00364,0.008765,0.074512,0.112622,0.024873,0.009384,0.003967,0.004025,0.00586,0.015074,0.009984,1
0.735447,0.224324,0.324126,0.007128,0.424688,0.049614,0.407274,0.011112,0.009979,0.017989,0.00444,0.02679,0.004889,0.004023,0.044063,0.020475,0.003124,0.008465,0.019882,0.010352,0.002817,0.004032,0.003202,0.008748,0.080219,0.047587,0.01943,0.008766,0.003849,0.004079,0.00492,0.011398,0.005538,1
0.322094,0.411821,0.291971,0.390118,0.006766,0.477617,0.447454,0.02079,0.021481,0.116543,0.121397,0.053351,0.013242,0.204894,0.116079,0.017458,0.064656,0.027608,0.023267,0.004171,0.008618,0.070953,0.228043,0.297901,0.174678,0.053257,0.017255,0.012487,0.02165,0.007762,0.010656,0.064768,0.04806,5
0.829624,0.250082,0.006689,0.363563,0.47979,0.595728,0.57519,0.018684,0.012766,0.010101,0.045244,0.012521,0.058969,0.003861,0.005204,0.064526,0.045847,0.006493,0.004343,0.082362,0.010609,0.013169,0.002239,0.002985,0.007085,0.012969,0.069804,0.276989,0.06644,0.028457,0.01117,0.008862,0.01262,1
0.282704,0.364506,0.00753,0.258529,0.340244,0.060472,0.30458,0.074946,0.12001,0.046633,0.054228,0.028786,0.120042,0.050859,0.014939,0.066095,0.021621,0.01161,0.007873,0.016644,0.113327,0.141403,0.041846,0.015109,0.015698,0.009808,0.011649,0.01063,0.017634,0.014044,0.011749,0.013751,0.006505,5
0.287597,0.36851,0.263451,0.01213,0.344897,0.434432,0.397229,0.016624,0.052222,0.015021,0.051678,0.006374,0.066145,0.057532,0.005354,0.081423,0.008567,0.003541,0.003925,0.007494,0.065871,0.176745,0.053395,0.021564,0.00675,0.004437,0.013228,0.004828,0.008767,0.02317,0.00514,0.007603,0.006904,5
0.326846,0.423724,0.30257,0.402292,0.001191,0.421593,0.4191,0.00793,0.006832,0.067183,0.029201,0.031933,0.004169,0.038138,0.069815,0.007988,0.007728,0.02142,0.014207,0.003066,0.002609,0.009027,0.038058,0.166072,0.108455,0.03244,0.007979,0.00548,0.004318,0.013554,0.005722,0.010681,0.030923,5
0.341451,0.436173,0.314113,0.417412,0.001466,0.514114,0.490484,0.010354,0.00702,0.066262,0.012013,0.046547,0.004827,0.013941,0.083096,0.014973,0.003578,0.028424,0.00688,0.00833,0.003281,0.00566,0.012831,0.085164,0.133293,0.049632,0.014721,0.00889,0.007397,0.006584,0.015597,0.008156,0.012976,5
0.361991,0.461369,0.006907,0.325509,0.334206,0.428483,0.390996,0.016439,0.011887,0.027122,0.013302,0.052945,0.01475,0.005631,0.030098,0.051805,0.008669,0.004008,0.01534,0.008131,0.005522,0.003171,0.003737,0.00967,0.050371,0.070977,0.052312,0.030968,0.011524,0.006789,0.003555,0.008958,0.006489,3
0.686737,0.212916,0.00614,0.303467,0.399076,0.027571,0.38836,0.041777,0.027035,0.074868,0.01905,0.057905,0.008248,0.023425,0.100491,0.022978,0.00783,0.092,0.014573,0.005614,0.003424,0.007319,0.020675,0.213659,0.154493,0.059273,0.021219,0.009246,0.005517,0.011919,0.0057,0.00847,0.025225,5
0.573445,0.17547,0.254459,0.342082,0.420746,0.000924,0.392563,0.004982,0.06002,0.011725,0.019718,0.004473,0.199611,0.023203,0.006368,0.135923,0.01872,0.001657,0.003492,0.016236,0.219787,0.137818,0.021277,0.00652,0.009491,0.011253,0.006315,0.007926,0.027865,0.010022,0.004578,0.011634,0.008554,2
0.244609,0.315639,0.224868,0.297972,0.366604,0.001602,0.334181,0.006977,0.040596,0.068608,0.003415,0.08336,0.03831,0.007909,0.009216,0.004835,0.002295,0.008484,0.084339,0.077146,0.034018,0.005733,0.002382,0.005697,0.002061,0.010876,0.004203,0.004105,0.002235,0.002385,0.003005,0.013473,0.066723,2
0.300645,0.378779,0.259739,0.275306,0.005851,0.352227,0.306361,0.01638,0.040922,0.02383,0.099214,0.012024,0.048179,0.126755,0.013582,0.038004,0.022517,0.01406,0.00661,0.011797,0.053725,0.221836,0.120656,0.064942,0.020156,0.008691,0.012755,0.012264,0.012471,0.016757,0.022943,0.011609,0.007983,5
0.530785,0.158225,0.233286,0.313882,0.383657,0.466008,0.359115,0.006867,0.063709,0.047836,0.005058,0.021196,0.0701,0.006835,0.071062,0.02454,0.003007,0.004665,0.019071,0.137641,0.063248,0.023323,0.005931,0.005325,0.011294,0.003341,0.024709,0.010958,0.004713,0.004687,0.003796,0.007069,0.014915,2
0.246169,0.308965,0.221131,0.29898,0.011415,0.373098,0.330583,0.013192,0.089028,0.095035,0.008451,0.166133,0.086719,0.03904,0.022019,0.014981,0.005612,0.034423,0.184879,0.113304,0.077907,0.030361,0.00813,0.023252,0.010684,0.031863,0.010569,0.01129,0.006997,0.008399,0.015937,0.076734,0.191741,2
0.394817,0.496399,0.353066,0.000484,0.462961,0.579714,0.560443,0.008943,0.006588,0.009386,0.085506,0.049819,0.117337,0.004365,0.009104,0.33007,0.082375,0.004702,0.008457,0.059569,0.006138,0.012266,0.00363,0.00569,0.012872,0.057054,0.370031,0.397202,0.118155,0.019432,0.007791,0.00985,0.008207,1
0.037785,0.506069,0.110999,0.137929,0.049679,0.471543,0.416749,0.146265,0.122652,0.085977,0.059457,0.063959,0.042392,0.030906,0.03705,0.102034,0.034673,0.016661,0.028313,0.045791,0.028695,0.02234,0.015755,0.027355,0.0478,0.062565,0.103799,0.119508,0.043747,0.024041,0.019723,0.027798,0.022817,5
0.604399,0.180011,0.268719,0.357507,0.437762,0.530027,0.416465,0.003033,0.022111,0.004006,0.029669,0.002013,0.031887,0.036269,0.002439,0.056197,0.003664,0.005587,0.001356,0.003223,0.029714,0.185537,0.033911,0.013273,0.003064,0.005035,0.008707,0.002385,0.002126,0.027759,0.008984,0.002822,0.009892,2
0.495316,0.151887,0.221258,0.292746,0.361127,0.006411,0.324243,0.009001,0.021933,0.035548,0.003719,0.102727,0.018643,0.027181,0.011225,0.004716,0.002833,0.009371,0.099875,0.042335,0.015753,0.009495,0.004161,0.004504,0.004759,0.012633,0.004659,0.010111,0.004788,0.004058,0.006218,0.06049,0.143926,2
0.301325,0.378098,0.00714,0.192977,0.270496,0.368379,0.307751,0.062755,0.088354,0.054066,0.116912,0.039995,0.079873,0.130301,0.030531,0.05655,0.025925,0.027203,0.016198,0.017322,0.066185,0.231283,0.127858,0.090481,0.035581,0.022648,0.013859,0.027845,0.016067,0.015124,0.02884,0.026192,0.024795,5
0.282042,0.362163,0.005851,0.255202,0.334456,0.422684,0.388075,0.011141,0.041598,0.00537,0.016444,0.003592,0.054752,0.018176,0.002558,0.020418,0.006253,0.002296,0.003067,0.004726,0.055975,0.065813,0.016369,0.003816,0.005093,0.003181,0.003207,0.003518,0.008497,0.004458,0.003105,0.005538,0.005388,2
0.414192,0.526934,0.370361,0.006718,0.608645,0.487394,0.588298,0.010105,0.00817,0.003737,0.045854,0.005173,0.06315,0.00341,0.002993,0.011703,0.048196,0.004674,0.003356,0.005135,0.008245,0.006264,0.002763,0.002811,0.003395,0.004183,0.011443,0.095759,0.068857,0.030761,0.007425,0.006279,0.006201,1
0.853474,0.259951,0.01151,0.374641,0.490456,0.618005,0.591967,0.036758,0.033853,0.015989,0.041419,0.011505,0.054145,0.009483,0.004178,0.01647,0.074718,0.012045,0.004036,0.010198,0.052822,0.007787,0.005118,0.003511,0.003491,0.005382,0.015322,0.100333,0.110365,0.037945,0.01996,0.015482,0.008482,1
0.777932,0.237691,0.342441,0.460986,0.001505,0.56877,0.547121,0.006311,0.005778,0.008139,0.008644,0.024416,0.011289,0.003927,0.008538,0.086759,0.007612,0.002651,0.021907,0.007832,0.011357,0.004417,0.002747,0.004555,0.011734,0.053805,0.089259,0.0505,0.010582,0.00524,0.003833,0.007899,0.01099,1
0.281933,0.363362,0.25849,0.001432,0.334655,0.418204,0.38836,0.02078,0.099188,0.035283,0.040939,0.015664,0.139717,0.047267,0.012785,0.054366,0.020319,0.005383,0.01199,0.038655,0.155488,0.146357,0.043401,0.018057,0.010914,0.009734,0.005616,0.006512,0.029327,0.01849,0.006216,0.006007,0.008563,2
0.506759,0.153028,0.221641,0.297641,0.366616,0.443606,0.338598,0.00792,0.044034,0.065116,0.004176,0.176238,0.040876,0.025493,0.040071,0.010636,0.003014,0.013227,0.216652,0.103468,0.036535,0.01065,0.005369,0.019353,0.004818,0.056732,0.009609,0.013509,0.005247,0.00485,0.008668,0.056048,0.315416,2
0.249252,0.32076,0.227444,0.002484,0.302008,0.590934,0.536826,0.00924,0.056926,0.051058,0.006778,0.043402,0.055953,0.007567,0.018298,0.009233,0.003832,0.009057,0.040542,0.070949,0.050575,0.022869,0.00591,0.004702,0.004096,0.004761,0.008423,0.006563,0.004281,0.004562,0.004716,0.008674,0.025595,2
0.498648,0.152818,0.221883,0.297896,0.366666,0.443355,0.33956,0.004767,0.040024,0.062929,0.002706,0.166401,0.038919,0.027543,0.02388,0.008953,0.002441,0.014714,0.202122,0.085834,0.034985,0.008018,0.004461,0.014612,0.005829,0.05504,0.008677,0.010685,0.004698,0.002772,0.007096,0.059965,0.261187,2
0.419926,0.541044,0.006278,0.1435,0.371768,0.033241,0.334502,0.049469,0.029218,0.016557,0.064002,0.023167,0.081733,0.013904,0.009242,0.029235,0.073445,0.031702,0.012696,0.011703,0.034366,0.01215,0.008178,0.0056,0.006473,0.01136,0.025427,0.085405,0.11002,0.093158,0.052911,0.021846,0.024603,1
0.525305,0.156463,0.309738,0.001222,0.227644,0.460185,0.413829,0.009971,0.021575,0.016506,0.003065,0.023375,0.021752,0.005156,0.046283,0.006809,0.001696,0.003826,0.021512,0.067939,0.019048,0.006501,0.004145,0.006012,0.004051,0.001998,0.007946,0.003396,0.00392,0.002447,0.002606,0.00717,0.031827,2
0.868907,0.262903,0.381803,0.512145,0.752757,0.001783,0.7176,0.011053,0.005481,0.002413,0.127977,0.005167,0.177259,0.007867,0.002692,0.009155,0.312467,0.034516,0.00337,0.0053,0.248422,0.007494,0.03083,0.003333,0.003764,0.004476,0.008539,0.117381,0.496283,0.200487,0.059814,0.015093,0.00644,1
0.252842,0.329068,0.232457,0.314227,0.006244,0.389777,0.353238,0.009854,0.116568,0.087817,0.006182,0.041104,0.119531,0.007395,0.054236,0.019871,0.001393,0.004869,0.037053,0.161189,0.108101,0.04292,0.006,0.005453,0.013072,0.002845,0.020729,0.008821,0.002306,0.0031,0.001922,0.004631,0.019571,2
0.658546,0.212941,0.0072,0.287264,0.378642,0.476651,0.441933,0.043606,0.032713,0.042408,0.025734,0.033231,0.014232,0.085293,0.030213,0.022724,0.060916,0.013982,0.010086,0.004322,0.008697,0.037734,0.106601,0.06847,0.043728,0.026306,0.018801,0.01335,0.022836,0.009872,0.012127,0.041757,0.019084,5
0.66464,0.202405,0.3917,0.292427,0.002335,0.483478,0.455505,0.007631,0.006263,0.033356,0.023319,0.009659,0.002804,0.076902,0.033476,0.003557,0.0455,0.016951,0.008745,0.001662,0.002211,0.010704,0.087305,0.151488,0.050409,0.009901,0.00292,0.008356,0.015279,0.006634,0.003479,0.017958,0.018376,5
0.47769,0.142364,0.00582,0.291573,0.210915,0.357247,0.321785,0.041198,0.036264,0.028556,0.016836,0.117915,0.01404,0.072634,0.016986,0.009003,0.013502,0.056131,0.118008,0.030567,0.010885,0.018962,0.01458,0.007647,0.019971,0.014069,0.008274,0.010913,0.007157,0.0162,0.05657,0.183251,0.165198,2
0.527234,0.156291,0.313182,0.232204,0.001433,0.384682,0.352739,0.021899,0.086873,0.075579,0.010144,0.083258,0.097365,0.016171,0.144427,0.029019,0.003766,0.009644,0.080048,0.249759,0.088005,0.0329,0.013592,0.012784,0.023942,0.008174,0.030932,0.016919,0.011529,0.00777,0.007527,0.020109,0.095273,2
0.382857,0.493185,0.0128,0.002364,0.334194,0.459984,0.464232,0.049604,0.049908,0.050175,0.034367,0.053534,0.033657,0.011257,0.030713,0.155879,0.019677,0.007449,0.021924,0.032804,0.009831,0.008718,0.005443,0.013689,0.042294,0.063451,0.160619,0.121598,0.027186,0.022396,0.011481,0.0125,0.013962,1
0.846723,0.260128,0.374456,0.496516,0.006852,0.612571,0.589295,0.011459,0.009207,0.003777,0.042202,0.006557,0.058222,0.005661,0.003152,0.021266,0.062743,0.009225,0.00386,0.015507,0.032049,0.008056,0.004569,0.003207,0.003826,0.0056,0.022065,0.187371,0.09164,0.043372,0.015006,0.01141,0.007523,1
0.648593,0.200193,0.006159,0.286779,0.376309,0.038987,0.356551,0.024513,0.020454,0.022311,0.022486,0.01071,0.010599,0.06388,0.017471,0.009967,0.037876,0.010188,0.004986,0.004391,0.007147,0.02133,0.068997,0.054069,0.022873,0.007906,0.00592,0.006818,0.009941,0.004435,0.006348,0.019899,0.00911,5
0.530566,0.163845,0.313718,0.232458,0.387774,0.466322,0.359365,0.014434,0.156984,0.114743,0.017855,0.102067,0.192665,0.022019,0.224666,0.053939,0.005731,0.011108,0.093393,0.39514,0.176341,0.08624,0.020634,0.022904,0.040475,0.009311,0.061494,0.030606,0.011766,0.018186,0.012124,0.016343,0.08166,2
0.359878,0.459272,0.006117,0.017249,0.317864,0.427755,0.425548,0.046808,0.026837,0.048456,0.02922,0.052351,0.017426,0.018407,0.057961,0.042922,0.010249,0.01577,0.029382,0.012436,0.006154,0.012128,0.014414,0.034434,0.100301,0.084374,0.04353,0.026979,0.012637,0.01122,0.010697,0.015793,0.009659,5
0.341788,0.436282,0.309279,0.000881,0.404291,0.509131,0.484322,0.02004,0.012907,0.122157,0.018889,0.090301,0.005149,0.020537,0.146847,0.024212,0.002605,0.047244,0.00532,0.005576,0.002543,0.006387,0.018557,0.14268,0.22496,0.093324,0.024049,0.008428,0.006164,0.005951,0.011852,0.005309,0.009008,5
0.040104,0.423643,0.094706,0.039777,0.215955,0.298988,0.261405,0.086,0.087277,0.072314,0.050991,0.037878,0.040518,0.056087,0.044406,0.028806,0.027077,0.030359,0.020997,0.013163,0.023793,0.043266,0.044199,0.103203,0.053182,0.025162,0.017758,0.020117,0.01278,0.014711,0.013263,0.012799,0.019603,5
0.304153,0.390166,0.276295,0.369911,0.453281,0.551903,0.434595,0.003432,0.020013,0.015391,0.219963,0.005034,0.020934,0.317463,0.014065,0.011699,0.061676,0.039188,0.002197,0.00341,0.018886,0.29904,0.302486,0.173018,0.020652,0.00486,0.004826,0.044155,0.00216,0.008768,0.072918,0.015198,0.006205,5
0.874914,0.269931,0.012033,0.517665,0.377432,0.763338,0.716603,0.023121,0.018879,0.010048,0.027481,0.009739,0.033403,0.007214,0.003555,0.006913,0.095718,0.016345,0.004143,0.004091,0.099097,0.010411,0.00701,0.003632,0.00299,0.003698,0.005653,0.023668,0.149148,0.080313,0.0269,0.01177,0.008844,1
0.604837,0.187537,0.265288,0.006956,0.345159,0.039026,0.320538,0.039229,0.072063,0.043524,0.067356,0.023811,0.086973,0.097878,0.022967,0.102217,0.034769,0.018542,0.012484,0.023799,0.085812,0.242615,0.092126,0.053125,0.027061,0.017553,0.020874,0.018564,0.013677,0.027751,0.021441,0.017844,0.018786,5
0.246827,0.321686,0.231373,0.00185,0.302008,0.380063,0.347646,0.026651,0.08942,0.095891,0.011984,0.10691,0.08678,0.01629,0.078263,0.047746,0.005145,0.018538,0.102044,0.187722,0.077013,0.030602,0.016125,0.016898,0.007257,0.008784,0.046056,0.009588,0.013881,0.006613,0.004715,0.017943,0.07734,2
0.811472,0.247576,0.007155,0.352599,0.463273,0.585676,0.559303,0.020536,0.017278,0.008929,0.019972,0.011773,0.026008,0.004459,0.005676,0.096193,0.019067,0.004813,0.006475,0.064086,0.005998,0.006821,0.003444,0.004999,0.007409,0.013613,0.108745,0.108269,0.026618,0.011919,0.008045,0.007994,0.010054,1
0.307283,0.397575,0.281129,0.374412,0.006251,0.465243,0.432779,0.006104,0.010615,0.030967,0.121245,0.007424,0.008826,0.168246,0.029277,0.007041,0.030332,0.011853,0.003776,0.003251,0.007683,0.099346,0.165501,0.138505,0.043808,0.006168,0.006921,0.007816,0.00387,0.003564,0.019141,0.020563,0.006298,5
0.534249,0.155782,0.237444,0.314443,0.007329,0.471217,0.421166,0.015667,0.072834,0.055719,0.012951,0.04906,0.095993,0.01464,0.057903,0.029962,0.00577,0.012993,0.044641,0.132482,0.088015,0.048652,0.012025,0.009323,0.014947,0.004986,0.021862,0.025854,0.006761,0.005459,0.00792,0.011513,0.024923,2
0.587519,0.178494,0.259791,0.347615,0.426459,0.515067,0.402537,0.001934,0.04396,0.002885,0.038677,0.001408,0.137963,0.044522,0.001643,0.196098,0.017745,0.001576,0.001075,0.00359,0.157281,0.228736,0.041712,0.004885,0.004923,0.001745,0.017826,0.001397,0.026535,0.036407,0.00183,0.016404,0.004051,2
0.022975,0.200727,0.192407,0.29142,0.383033,0.477128,0.447348,0.045745,0.036215,0.026309,0.021531,0.010524,0.007308,0.03597,0.014855,0.00444,0.017257,0.004045,0.004043,0.002308,0.003305,0.010732,0.035732,0.039399,0.01983,0.005857,0.003413,0.004578,0.003804,0.003364,0.003801,0.01277,0.007927,5
0.336751,0.425114,0.302532,0.006619,0.393824,0.498037,0.467295,0.018016,0.014469,0.05907,0.017148,0.025111,0.004834,0.020635,0.061868,0.006783,0.006205,0.029914,0.014117,0.003196,0.003474,0.008681,0.019854,0.134561,0.091507,0.023947,0.005206,0.005062,0.004055,0.009209,0.004623,0.005915,0.03029,5
0.68095,0.203235,0.401534,0.006191,0.292277,0.49333,0.464552,0.01299,0.007949,0.011849,0.007918,0.007445,0.004385,0.012358,0.014329,0.003917,0.006508,0.028475,0.006866,0.002825,0.002473,0.005138,0.011524,0.088465,0.02077,0.006337,0.003534,0.005245,0.003222,0.014092,0.003653,0.005285,0.014908,5
